id,nome,disponibilidade,performance,qualidade,oee,taxa_producao,capacidade_producao,eficiencia_linha,produtividade_mao_obra,data_registro
10312,Equipamento Solda por Refusao,0.82,0.8,0.93,0.88,76.99,104.04,0.84,0.86,2016-03-05 15:00:00
10313,Inspetor Visual Otico,0.92,0.77,0.9,0.82,83.14,86.5,0.93,0.82,2016-03-05 16:00:00
10314,Calibrador Robos,0.82,0.81,0.91,0.77,97.57,107.41,0.91,0.84,2016-03-05 17:00:00
10315,Equipamento Solda por Refusao,0.82,0.87,0.96,0.78,95.86,110.76,0.86,0.85,2016-03-05 18:00:00
10316,Medidor Corrente,0.87,0.88,0.97,0.88,85.22,92.09,0.9,0.77,2016-03-05 19:00:00
10317,Scanner AOI,0.88,0.83,0.91,0.84,98.65,109.17,0.89,0.71,2016-03-05 20:00:00
10318,Calibrador Robos,0.88,0.8,0.96,0.88,75.68,111.7,0.88,0.84,2016-03-05 21:00:00
10319,Testador Circuito SMT,0.83,0.87,0.97,0.78,91.64,117.08,0.8,0.76,2016-03-05 22:00:00
10320,Equipamento Solda por Onda,0.86,0.79,0.98,0.77,80.13,89.23,0.93,0.72,2016-03-05 23:00:00
10321,Equipamento Solda por Onda,0.92,0.76,0.95,0.83,83.33,90.1,0.81,0.85,2016-03-06 00:00:00
10322,Inspetor Visual Otico,0.94,0.89,0.98,0.77,99.97,92.94,0.81,0.73,2016-03-06 01:00:00
10323,Equipamento Solda por Onda,0.8,0.81,0.95,0.8,73.37,117.07,0.8,0.86,2016-03-06 02:00:00
10324,Medidor Corrente,0.84,0.91,0.94,0.81,93.66,106.14,0.9,0.83,2016-03-06 03:00:00
10325,Medidor Corrente,0.85,0.82,0.94,0.85,77.55,100.41,0.89,0.88,2016-03-06 04:00:00
10326,Equipamento Solda por Onda,0.91,0.87,0.98,0.84,82.62,97.01,0.83,0.78,2016-03-06 05:00:00
10327,Scanner AOI,0.81,0.77,0.94,0.76,94.81,107.95,0.88,0.75,2016-03-06 06:00:00
10328,Inspetor Visual Otico,0.85,0.89,0.95,0.84,81.32,86.53,0.9,0.79,2016-03-06 07:00:00
10329,Scanner AOI,0.86,0.92,0.99,0.9,97.27,93.06,0.94,0.71,2016-03-06 08:00:00
10330,Medidor Corrente,0.9,0.76,0.94,0.9,89.6,98.02,0.83,0.85,2016-03-06 09:00:00
10331,Equipamento Solda por Refusao,0.85,0.88,0.98,0.88,83.08,98.99,0.87,0.76,2016-03-06 10:00:00
10332,Inspetor Visual Otico,0.86,0.85,0.98,0.86,90.03,94.54,0.91,0.89,2016-03-06 11:00:00
10333,Equipamento Solda por Onda,0.83,0.8,0.97,0.81,72.75,119.23,0.87,0.81,2016-03-06 12:00:00
10334,Calibrador Robos,0.89,0.75,0.91,0.81,87.81,85.94,0.8,0.76,2016-03-06 13:00:00
10335,Equipamento Solda por Refusao,0.89,0.76,0.9,0.88,94.18,104.2,0.8,0.73,2016-03-06 14:00:00
10336,Medidor Corrente,0.9,0.82,0.91,0.87,75.52,92.14,0.9,0.74,2016-03-06 15:00:00
10337,Inspetor Visual Otico,0.89,0.85,0.95,0.76,94.24,108.05,0.91,0.81,2016-03-06 16:00:00
10338,Equipamento Solda por Refusao,0.87,0.85,0.9,0.76,87.37,87.07,0.82,0.83,2016-03-06 17:00:00
10339,Scanner AOI,0.94,0.88,0.98,0.87,85.54,83.07,0.87,0.78,2016-03-06 18:00:00
10340,Scanner AOI,0.81,0.91,0.95,0.77,70.17,95.21,0.93,0.72,2016-03-06 19:00:00
10341,Inspetor Visual Otico,0.86,0.88,0.9,0.89,74.93,113.1,0.91,0.87,2016-03-06 20:00:00
10342,Inspetor Visual Otico,0.92,0.84,0.9,0.75,72.39,87.37,0.84,0.87,2016-03-06 21:00:00
10343,Equipamento Solda por Refusao,0.9,0.9,0.91,0.86,96.85,112.26,0.88,0.84,2016-03-06 22:00:00
10344,Equipamento Solda por Refusao,0.8,0.78,0.97,0.8,89.09,106.74,0.87,0.83,2016-03-06 23:00:00
10345,Medidor Corrente,0.84,0.77,0.92,0.83,98.05,116.52,0.94,0.71,2016-03-07 00:00:00
10346,Equipamento Solda por Onda,0.82,0.86,0.96,0.84,80.49,91.49,0.84,0.72,2016-03-07 01:00:00
10347,Equipamento Solda por Onda,0.92,0.78,0.98,0.9,91.18,105.23,0.85,0.87,2016-03-07 02:00:00
10348,Testador Circuito SMT,0.88,0.75,0.95,0.79,78.52,109.11,0.86,0.73,2016-03-07 03:00:00
10349,Equipamento Solda por Refusao,0.83,0.85,0.96,0.85,70.5,88.93,0.95,0.71,2016-03-07 04:00:00
10350,Equipamento Solda por Onda,0.94,0.8,0.98,0.88,74.98,113.12,0.83,0.83,2016-03-07 05:00:00
10351,Inspetor Visual Otico,0.94,0.89,0.92,0.81,99.53,108.77,0.93,0.84,2016-03-07 06:00:00
10352,Equipamento Solda por Refusao,0.92,0.76,0.96,0.83,84.62,88.96,0.89,0.82,2016-03-07 07:00:00
10353,Equipamento Solda por Onda,0.95,0.76,0.93,0.86,76.25,119.51,0.82,0.75,2016-03-07 08:00:00
10354,Scanner AOI,0.89,0.83,0.91,0.76,90.35,83.33,0.81,0.9,2016-03-07 09:00:00
10355,Scanner AOI,0.91,0.89,0.91,0.88,99.67,90.15,0.84,0.79,2016-03-07 10:00:00
10356,Equipamento Solda por Onda,0.82,0.76,0.94,0.89,89.09,105.51,0.85,0.71,2016-03-07 11:00:00
10357,Inspetor Visual Otico,0.92,0.89,0.92,0.9,81.67,96.21,0.93,0.71,2016-03-07 12:00:00
10358,Scanner AOI,0.86,0.78,0.92,0.86,71.78,95.71,0.8,0.85,2016-03-07 13:00:00
10359,Equipamento Solda por Refusao,0.81,0.86,0.93,0.76,73.44,93.12,0.86,0.73,2016-03-07 14:00:00
10360,Calibrador Robos,0.92,0.84,0.98,0.83,92.76,96.25,0.86,0.83,2016-03-07 15:00:00
10361,Calibrador Robos,0.87,0.76,0.95,0.82,76.79,96.98,0.8,0.81,2016-03-07 16:00:00
10362,Calibrador Robos,0.95,0.79,0.95,0.77,94.87,80.62,0.81,0.8,2016-03-07 17:00:00
10363,Inspetor Visual Otico,0.82,0.87,0.98,0.85,94.72,96.4,0.93,0.76,2016-03-07 18:00:00
10364,Scanner AOI,0.84,0.75,0.97,0.9,89.8,90.93,0.85,0.73,2016-03-07 19:00:00
10365,Inspetor Visual Otico,0.89,0.79,0.91,0.8,76.94,99.63,0.95,0.86,2016-03-07 20:00:00
10366,Inspetor Visual Otico,0.92,0.77,0.91,0.85,74.74,113.44,0.85,0.82,2016-03-07 21:00:00
10367,Equipamento Solda por Refusao,0.88,0.83,0.92,0.76,70.14,81.49,0.94,0.7,2016-03-07 22:00:00
10368,Equipamento Solda por Onda,0.93,0.82,0.95,0.88,87.62,97.8,0.82,0.82,2016-03-07 23:00:00
10369,Equipamento Solda por Refusao,0.92,0.88,0.94,0.83,86.3,91.99,0.93,0.77,2016-03-08 00:00:00
10370,Inspetor Visual Otico,0.85,0.92,0.91,0.85,86.51,98.14,0.84,0.76,2016-03-08 01:00:00
10371,Inspetor Visual Otico,0.87,0.82,0.96,0.82,81.7,109.78,0.83,0.75,2016-03-08 02:00:00
10372,Equipamento Solda por Refusao,0.89,0.89,0.91,0.87,80.69,83.39,0.8,0.72,2016-03-08 03:00:00
10373,Equipamento Solda por Refusao,0.84,0.82,0.93,0.76,79.28,80.24,0.83,0.79,2016-03-08 04:00:00
10374,Calibrador Robos,0.83,0.87,0.92,0.79,75.07,92.89,0.82,0.86,2016-03-08 05:00:00
10375,Inspetor Visual Otico,0.85,0.85,0.94,0.81,98.72,95.82,0.93,0.75,2016-03-08 06:00:00
10376,Medidor Corrente,0.82,0.92,0.9,0.77,71.9,107.51,0.81,0.84,2016-03-08 07:00:00
10377,Medidor Corrente,0.95,0.8,0.93,0.86,99.95,117.71,0.82,0.78,2016-03-08 08:00:00
10378,Calibrador Robos,0.9,0.87,0.94,0.82,89.16,97.38,0.88,0.84,2016-03-08 09:00:00
10379,Equipamento Solda por Refusao,0.89,0.92,0.95,0.87,81.95,88.16,0.8,0.81,2016-03-08 10:00:00
10380,Equipamento Solda por Onda,0.89,0.82,0.95,0.85,90.75,113.25,0.86,0.71,2016-03-08 11:00:00
10381,Testador Circuito SMT,0.85,0.83,0.98,0.81,74.94,99.9,0.82,0.8,2016-03-08 12:00:00
10382,Equipamento Solda por Refusao,0.85,0.76,0.97,0.79,84.62,82.04,0.89,0.8,2016-03-08 13:00:00
10383,Scanner AOI,0.93,0.82,0.99,0.84,93.21,110.35,0.95,0.78,2016-03-08 14:00:00
10384,Inspetor Visual Otico,0.92,0.87,0.91,0.82,77.5,101.4,0.9,0.74,2016-03-08 15:00:00
10385,Equipamento Solda por Onda,0.87,0.83,0.96,0.9,96.37,110.82,0.83,0.76,2016-03-08 16:00:00
10386,Inspetor Visual Otico,0.85,0.79,0.93,0.89,81.85,95.2,0.83,0.7,2016-03-08 17:00:00
10387,Testador Circuito SMT,0.91,0.86,0.93,0.83,78.87,111.79,0.9,0.77,2016-03-08 18:00:00
10388,Medidor Corrente,0.87,0.78,0.95,0.76,92.86,106.52,0.88,0.76,2016-03-08 19:00:00
10389,Equipamento Solda por Onda,0.91,0.77,0.91,0.78,87.82,86.06,0.85,0.82,2016-03-08 20:00:00
10390,Inspetor Visual Otico,0.83,0.78,0.94,0.85,83.96,104.57,0.95,0.87,2016-03-08 21:00:00
10391,Testador Circuito SMT,0.95,0.82,0.96,0.85,83.43,117.63,0.81,0.77,2016-03-08 22:00:00
10392,Inspetor Visual Otico,0.83,0.76,0.92,0.85,93.6,88.05,0.8,0.8,2016-03-08 23:00:00
10393,Inspetor Visual Otico,0.92,0.88,0.98,0.8,77.96,104.69,0.83,0.84,2016-03-09 00:00:00
10394,Medidor Corrente,0.83,0.8,0.98,0.85,79.27,94.85,0.9,0.89,2016-03-09 01:00:00
10395,Medidor Corrente,0.85,0.87,0.9,0.89,81.97,87.14,0.83,0.84,2016-03-09 02:00:00
10396,Inspetor Visual Otico,0.85,0.76,0.96,0.81,98.77,110.58,0.87,0.8,2016-03-09 03:00:00
10397,Medidor Corrente,0.88,0.81,0.91,0.77,98.16,93.52,0.86,0.86,2016-03-09 04:00:00
10398,Calibrador Robos,0.9,0.81,0.96,0.82,89.59,117.22,0.92,0.73,2016-03-09 05:00:00
10399,Equipamento Solda por Refusao,0.8,0.81,0.91,0.8,72.99,90.62,0.86,0.81,2016-03-09 06:00:00
10400,Inspetor Visual Otico,0.84,0.88,0.91,0.78,95.67,113.97,0.87,0.85,2016-03-09 07:00:00
10401,Inspetor Visual Otico,0.88,0.84,0.98,0.83,91.72,118.56,0.88,0.79,2016-03-09 08:00:00
10402,Inspetor Visual Otico,0.82,0.82,0.95,0.8,87.86,102.56,0.84,0.72,2016-03-09 09:00:00
10403,Medidor Corrente,0.87,0.8,0.96,0.88,88.45,104.65,0.87,0.71,2016-03-09 10:00:00
10404,Inspetor Visual Otico,0.88,0.84,0.92,0.85,75.28,106.99,0.9,0.89,2016-03-09 11:00:00
10405,Testador Circuito SMT,0.81,0.91,0.91,0.8,92.57,117.55,0.83,0.71,2016-03-09 12:00:00
10406,Testador Circuito SMT,0.88,0.9,0.95,0.76,83.39,99.57,0.93,0.86,2016-03-09 13:00:00
10407,Inspetor Visual Otico,0.83,0.91,0.95,0.77,89.11,96.16,0.86,0.83,2016-03-09 14:00:00
10408,Equipamento Solda por Refusao,0.9,0.83,0.92,0.84,84.74,101.1,0.82,0.86,2016-03-09 15:00:00
10409,Calibrador Robos,0.89,0.76,0.97,0.83,77.43,106.52,0.85,0.88,2016-03-09 16:00:00
10410,Equipamento Solda por Refusao,0.82,0.77,0.93,0.81,78.82,119.47,0.84,0.88,2016-03-09 17:00:00
10411,Testador Circuito SMT,0.94,0.9,0.91,0.86,70.66,95.14,0.84,0.87,2016-03-09 18:00:00
10412,Equipamento Solda por Refusao,0.94,0.82,0.96,0.83,93.5,87.56,0.92,0.78,2016-03-09 19:00:00
10413,Calibrador Robos,0.92,0.92,0.96,0.78,70.67,120.0,0.8,0.72,2016-03-09 20:00:00
10414,Equipamento Solda por Refusao,0.88,0.89,0.97,0.88,82.71,82.84,0.95,0.72,2016-03-09 21:00:00
10415,Scanner AOI,0.95,0.75,0.93,0.88,88.34,96.89,0.86,0.73,2016-03-09 22:00:00
10416,Testador Circuito SMT,0.88,0.82,0.99,0.89,71.72,89.94,0.87,0.75,2016-03-09 23:00:00
10417,Testador Circuito SMT,0.9,0.9,0.94,0.88,70.88,109.29,0.94,0.71,2016-03-10 00:00:00
10418,Medidor Corrente,0.93,0.77,0.98,0.85,82.66,89.53,0.9,0.71,2016-03-10 01:00:00
10419,Equipamento Solda por Refusao,0.87,0.85,0.92,0.85,79.42,115.86,0.92,0.81,2016-03-10 02:00:00
10420,Scanner AOI,0.84,0.79,0.91,0.86,91.89,85.28,0.87,0.74,2016-03-10 03:00:00
10421,Equipamento Solda por Refusao,0.9,0.91,0.94,0.79,93.25,106.54,0.92,0.87,2016-03-10 04:00:00
10422,Equipamento Solda por Refusao,0.9,0.9,0.95,0.79,71.63,81.42,0.83,0.81,2016-03-10 05:00:00
10423,Equipamento Solda por Refusao,0.87,0.86,0.95,0.86,97.32,87.78,0.86,0.79,2016-03-10 06:00:00
10424,Testador Circuito SMT,0.94,0.87,0.98,0.79,82.34,89.76,0.88,0.87,2016-03-10 07:00:00
10425,Inspetor Visual Otico,0.91,0.77,0.93,0.89,95.45,116.13,0.83,0.8,2016-03-10 08:00:00
10426,Calibrador Robos,0.88,0.78,0.93,0.84,89.69,81.08,0.91,0.88,2016-03-10 09:00:00
10427,Medidor Corrente,0.94,0.88,0.92,0.86,79.21,114.82,0.82,0.71,2016-03-10 10:00:00
10428,Scanner AOI,0.91,0.88,0.97,0.77,85.87,88.12,0.88,0.9,2016-03-10 11:00:00
10429,Equipamento Solda por Onda,0.83,0.76,0.96,0.8,89.07,115.79,0.83,0.71,2016-03-10 12:00:00
10430,Equipamento Solda por Onda,0.89,0.76,0.93,0.89,92.29,90.81,0.87,0.89,2016-03-10 13:00:00
10431,Scanner AOI,0.85,0.86,0.95,0.83,82.05,99.24,0.84,0.86,2016-03-10 14:00:00
10432,Equipamento Solda por Onda,0.94,0.75,0.94,0.88,71.9,109.28,0.91,0.73,2016-03-10 15:00:00
10433,Equipamento Solda por Onda,0.89,0.85,0.92,0.77,94.57,115.63,0.88,0.88,2016-03-10 16:00:00
10434,Equipamento Solda por Refusao,0.93,0.82,0.96,0.87,93.3,92.2,0.91,0.72,2016-03-10 17:00:00
10435,Scanner AOI,0.81,0.8,0.96,0.76,72.05,111.51,0.83,0.76,2016-03-10 18:00:00
10436,Inspetor Visual Otico,0.85,0.78,0.93,0.87,93.75,90.77,0.92,0.7,2016-03-10 19:00:00
10437,Equipamento Solda por Onda,0.8,0.81,0.95,0.88,90.73,112.84,0.88,0.73,2016-03-10 20:00:00
10438,Equipamento Solda por Refusao,0.91,0.8,0.99,0.78,95.84,85.44,0.83,0.79,2016-03-10 21:00:00
10439,Medidor Corrente,0.81,0.89,0.97,0.89,75.89,116.74,0.94,0.77,2016-03-10 22:00:00
10440,Equipamento Solda por Onda,0.83,0.91,0.92,0.82,90.17,106.85,0.89,0.71,2016-03-10 23:00:00
10441,Inspetor Visual Otico,0.84,0.84,0.97,0.81,73.97,119.89,0.86,0.89,2016-03-11 00:00:00
10442,Scanner AOI,0.83,0.75,0.96,0.8,94.45,80.82,0.87,0.8,2016-03-11 01:00:00
10443,Medidor Corrente,0.82,0.82,0.97,0.76,95.71,114.1,0.84,0.73,2016-03-11 02:00:00
10444,Equipamento Solda por Onda,0.85,0.9,0.94,0.85,87.73,100.63,0.82,0.86,2016-03-11 03:00:00
10445,Medidor Corrente,0.94,0.78,0.94,0.81,78.84,96.84,0.91,0.74,2016-03-11 04:00:00
10446,Scanner AOI,0.86,0.77,0.91,0.87,97.97,90.23,0.91,0.78,2016-03-11 05:00:00
10447,Medidor Corrente,0.8,0.76,0.93,0.89,96.2,81.39,0.92,0.73,2016-03-11 06:00:00
10448,Equipamento Solda por Onda,0.91,0.87,0.94,0.86,79.91,90.29,0.95,0.74,2016-03-11 07:00:00
10449,Scanner AOI,0.92,0.85,0.93,0.79,89.02,88.98,0.9,0.8,2016-03-11 08:00:00
10450,Scanner AOI,0.94,0.82,0.91,0.85,86.54,99.44,0.94,0.83,2016-03-11 09:00:00
10451,Testador Circuito SMT,0.82,0.85,0.97,0.86,91.57,96.85,0.82,0.87,2016-03-11 10:00:00
10452,Calibrador Robos,0.84,0.78,0.92,0.84,77.14,95.44,0.84,0.72,2016-03-11 11:00:00
10453,Calibrador Robos,0.81,0.77,0.98,0.88,86.9,106.56,0.85,0.85,2016-03-11 12:00:00
10454,Equipamento Solda por Refusao,0.91,0.92,0.93,0.79,79.07,103.39,0.87,0.85,2016-03-11 13:00:00
10455,Equipamento Solda por Refusao,0.93,0.9,0.98,0.86,71.22,97.54,0.85,0.82,2016-03-11 14:00:00
10456,Equipamento Solda por Refusao,0.81,0.9,0.9,0.89,80.2,112.21,0.87,0.73,2016-03-11 15:00:00
10457,Medidor Corrente,0.85,0.9,0.92,0.85,77.62,99.4,0.94,0.76,2016-03-11 16:00:00
10458,Testador Circuito SMT,0.91,0.79,0.95,0.82,75.78,101.45,0.83,0.79,2016-03-11 17:00:00
10459,Calibrador Robos,0.93,0.86,0.93,0.89,90.8,110.32,0.83,0.79,2016-03-11 18:00:00
10460,Calibrador Robos,0.91,0.77,0.91,0.8,81.45,113.79,0.88,0.75,2016-03-11 19:00:00
10461,Equipamento Solda por Refusao,0.86,0.81,0.96,0.9,78.79,114.86,0.94,0.7,2016-03-11 20:00:00
10462,Medidor Corrente,0.91,0.75,0.99,0.77,72.69,81.45,0.93,0.9,2016-03-11 21:00:00
10463,Calibrador Robos,0.86,0.86,0.96,0.89,87.92,104.44,0.87,0.74,2016-03-11 22:00:00
10464,Medidor Corrente,0.84,0.8,0.92,0.78,71.54,119.58,0.91,0.72,2016-03-11 23:00:00
10465,Equipamento Solda por Refusao,0.88,0.89,0.94,0.86,71.07,88.16,0.85,0.86,2016-03-12 00:00:00
10466,Calibrador Robos,0.81,0.9,0.93,0.81,86.57,84.27,0.89,0.8,2016-03-12 01:00:00
10467,Equipamento Solda por Refusao,0.91,0.83,0.93,0.88,84.15,97.81,0.82,0.88,2016-03-12 02:00:00
10468,Equipamento Solda por Onda,0.81,0.78,0.91,0.8,95.93,86.07,0.84,0.8,2016-03-12 03:00:00
10469,Medidor Corrente,0.94,0.78,0.95,0.76,83.97,83.29,0.94,0.79,2016-03-12 04:00:00
10470,Equipamento Solda por Refusao,0.9,0.91,0.99,0.85,72.64,116.16,0.85,0.73,2016-03-12 05:00:00
10471,Scanner AOI,0.88,0.89,0.96,0.84,75.03,118.85,0.85,0.88,2016-03-12 06:00:00
10472,Medidor Corrente,0.89,0.88,0.95,0.78,73.85,94.76,0.94,0.7,2016-03-12 07:00:00
10473,Equipamento Solda por Onda,0.85,0.83,0.9,0.79,95.04,101.93,0.8,0.89,2016-03-12 08:00:00
10474,Scanner AOI,0.83,0.83,0.97,0.76,75.11,115.21,0.9,0.81,2016-03-12 09:00:00
10475,Equipamento Solda por Onda,0.8,0.9,0.95,0.78,92.07,83.25,0.94,0.8,2016-03-12 10:00:00
10476,Equipamento Solda por Refusao,0.93,0.77,0.95,0.88,86.45,90.55,0.95,0.72,2016-03-12 11:00:00
10477,Medidor Corrente,0.8,0.75,0.97,0.79,87.16,94.21,0.86,0.82,2016-03-12 12:00:00
10478,Calibrador Robos,0.87,0.83,0.93,0.78,71.06,92.71,0.85,0.83,2016-03-12 13:00:00
10479,Medidor Corrente,0.86,0.77,0.94,0.79,73.4,102.32,0.88,0.88,2016-03-12 14:00:00
10480,Inspetor Visual Otico,0.93,0.9,0.95,0.81,96.2,109.94,0.9,0.8,2016-03-12 15:00:00
10481,Calibrador Robos,0.8,0.85,0.94,0.8,85.92,111.49,0.88,0.82,2016-03-12 16:00:00
10482,Scanner AOI,0.87,0.91,0.98,0.87,84.92,101.81,0.83,0.77,2016-03-12 17:00:00
10483,Calibrador Robos,0.87,0.8,0.91,0.84,86.56,80.67,0.95,0.72,2016-03-12 18:00:00
10484,Equipamento Solda por Refusao,0.89,0.83,0.95,0.77,88.79,86.83,0.83,0.89,2016-03-12 19:00:00
10485,Calibrador Robos,0.95,0.78,0.91,0.76,82.36,102.96,0.94,0.83,2016-03-12 20:00:00
10486,Inspetor Visual Otico,0.85,0.78,0.98,0.78,95.14,82.71,0.91,0.76,2016-03-12 21:00:00
10487,Equipamento Solda por Refusao,0.92,0.89,0.97,0.81,74.2,95.06,0.85,0.9,2016-03-12 22:00:00
10488,Inspetor Visual Otico,0.83,0.81,0.91,0.8,99.83,87.71,0.93,0.9,2016-03-12 23:00:00
10489,Calibrador Robos,0.94,0.9,0.94,0.89,82.65,94.97,0.9,0.85,2016-03-13 00:00:00
10490,Medidor Corrente,0.83,0.88,0.91,0.89,81.09,116.49,0.94,0.76,2016-03-13 01:00:00
10491,Equipamento Solda por Onda,0.82,0.83,0.95,0.77,84.03,86.48,0.85,0.78,2016-03-13 02:00:00
10492,Scanner AOI,0.81,0.91,0.92,0.8,80.34,85.24,0.84,0.73,2016-03-13 03:00:00
10493,Equipamento Solda por Refusao,0.87,0.8,0.99,0.86,87.94,105.01,0.92,0.9,2016-03-13 04:00:00
10494,Equipamento Solda por Refusao,0.84,0.78,0.92,0.89,95.48,115.39,0.88,0.78,2016-03-13 05:00:00
10495,Calibrador Robos,0.89,0.91,0.96,0.79,84.8,98.66,0.82,0.8,2016-03-13 06:00:00
10496,Equipamento Solda por Refusao,0.91,0.88,0.95,0.85,75.82,115.06,0.83,0.81,2016-03-13 07:00:00
10497,Testador Circuito SMT,0.9,0.91,0.96,0.77,79.71,118.8,0.94,0.85,2016-03-13 08:00:00
10498,Scanner AOI,0.9,0.86,0.94,0.79,96.61,115.23,0.94,0.71,2016-03-13 09:00:00
10499,Medidor Corrente,0.91,0.85,0.97,0.78,87.38,103.6,0.86,0.76,2016-03-13 10:00:00
10500,Inspetor Visual Otico,0.91,0.88,0.95,0.8,86.93,98.49,0.92,0.85,2016-03-13 11:00:00
10501,Inspetor Visual Otico,0.92,0.87,0.94,0.89,73.77,116.91,0.83,0.71,2016-03-13 12:00:00
10502,Medidor Corrente,0.92,0.79,0.9,0.84,83.22,113.42,0.94,0.89,2016-03-13 13:00:00
10503,Scanner AOI,0.86,0.79,0.99,0.78,76.56,101.72,0.83,0.72,2016-03-13 14:00:00
10504,Testador Circuito SMT,0.87,0.85,0.94,0.77,76.61,80.84,0.95,0.81,2016-03-13 15:00:00
10505,Medidor Corrente,0.86,0.86,0.9,0.83,95.23,92.88,0.87,0.7,2016-03-13 16:00:00
10506,Scanner AOI,0.9,0.78,0.92,0.89,77.0,108.03,0.86,0.7,2016-03-13 17:00:00
10507,Calibrador Robos,0.82,0.81,0.98,0.75,83.78,103.26,0.9,0.85,2016-03-13 18:00:00
10508,Inspetor Visual Otico,0.81,0.86,0.99,0.84,95.57,98.76,0.82,0.88,2016-03-13 19:00:00
10509,Inspetor Visual Otico,0.9,0.82,0.9,0.8,76.85,98.32,0.81,0.76,2016-03-13 20:00:00
10510,Inspetor Visual Otico,0.88,0.79,0.93,0.81,76.97,88.7,0.9,0.8,2016-03-13 21:00:00
10511,Calibrador Robos,0.86,0.89,0.92,0.75,85.0,117.48,0.84,0.86,2016-03-13 22:00:00
10512,Inspetor Visual Otico,0.91,0.83,0.91,0.79,90.94,95.91,0.81,0.89,2016-03-13 23:00:00
10513,Medidor Corrente,0.81,0.85,0.99,0.76,94.49,95.26,0.85,0.73,2016-03-14 00:00:00
10514,Equipamento Solda por Refusao,0.89,0.75,0.92,0.78,73.06,99.0,0.89,0.86,2016-03-14 01:00:00
10515,Calibrador Robos,0.88,0.77,0.93,0.81,99.65,103.96,0.89,0.8,2016-03-14 02:00:00
10516,Scanner AOI,0.82,0.85,0.97,0.89,75.12,83.08,0.88,0.71,2016-03-14 03:00:00
10517,Medidor Corrente,0.87,0.92,0.92,0.9,77.45,108.3,0.89,0.8,2016-03-14 04:00:00
10518,Testador Circuito SMT,0.86,0.81,0.95,0.79,77.27,118.47,0.81,0.81,2016-03-14 05:00:00
10519,Inspetor Visual Otico,0.91,0.84,0.9,0.87,88.53,90.51,0.93,0.73,2016-03-14 06:00:00
10520,Scanner AOI,0.8,0.88,0.94,0.85,85.5,104.28,0.9,0.72,2016-03-14 07:00:00
10521,Testador Circuito SMT,0.95,0.76,0.98,0.79,97.36,88.65,0.81,0.71,2016-03-14 08:00:00
10522,Inspetor Visual Otico,0.95,0.76,0.97,0.76,76.25,103.84,0.85,0.81,2016-03-14 09:00:00
10523,Scanner AOI,0.93,0.78,0.93,0.75,84.11,92.82,0.83,0.88,2016-03-14 10:00:00
10524,Equipamento Solda por Onda,0.92,0.81,0.91,0.83,81.21,110.31,0.84,0.81,2016-03-14 11:00:00
10525,Medidor Corrente,0.82,0.8,0.98,0.79,85.92,111.51,0.86,0.86,2016-03-14 12:00:00
10526,Medidor Corrente,0.92,0.87,0.95,0.82,75.5,119.02,0.81,0.89,2016-03-14 13:00:00
10527,Equipamento Solda por Onda,0.93,0.89,0.91,0.83,84.48,91.39,0.86,0.73,2016-03-14 14:00:00
10528,Inspetor Visual Otico,0.94,0.88,0.91,0.78,87.82,80.05,0.93,0.72,2016-03-14 15:00:00
10529,Medidor Corrente,0.87,0.86,0.95,0.81,95.55,102.85,0.87,0.8,2016-03-14 16:00:00
10530,Inspetor Visual Otico,0.81,0.9,0.93,0.83,70.63,108.65,0.91,0.77,2016-03-14 17:00:00
10531,Inspetor Visual Otico,0.91,0.84,0.98,0.77,94.16,103.12,0.93,0.79,2016-03-14 18:00:00
10532,Testador Circuito SMT,0.87,0.78,0.93,0.84,98.07,101.44,0.8,0.87,2016-03-14 19:00:00
10533,Inspetor Visual Otico,0.94,0.92,0.94,0.82,86.52,100.99,0.82,0.7,2016-03-14 20:00:00
10534,Medidor Corrente,0.83,0.78,0.94,0.8,92.86,82.75,0.85,0.72,2016-03-14 21:00:00
10535,Equipamento Solda por Refusao,0.87,0.8,0.9,0.77,93.85,101.11,0.84,0.74,2016-03-14 22:00:00
10536,Testador Circuito SMT,0.93,0.86,0.99,0.79,72.38,97.91,0.86,0.71,2016-03-14 23:00:00
10537,Inspetor Visual Otico,0.82,0.87,0.9,0.76,96.57,115.17,0.95,0.7,2016-03-15 00:00:00
10538,Medidor Corrente,0.81,0.86,0.93,0.84,90.68,104.95,0.83,0.71,2016-03-15 01:00:00
10539,Calibrador Robos,0.91,0.86,0.95,0.78,84.02,85.67,0.86,0.87,2016-03-15 02:00:00
10540,Inspetor Visual Otico,0.8,0.84,0.97,0.83,81.36,97.29,0.8,0.76,2016-03-15 03:00:00
10541,Equipamento Solda por Onda,0.82,0.87,0.93,0.84,76.96,101.55,0.87,0.79,2016-03-15 04:00:00
10542,Medidor Corrente,0.9,0.76,0.98,0.85,83.78,86.69,0.94,0.87,2016-03-15 05:00:00
10543,Calibrador Robos,0.88,0.8,0.92,0.88,75.01,102.22,0.94,0.84,2016-03-15 06:00:00
10544,Inspetor Visual Otico,0.8,0.87,0.9,0.87,84.2,97.19,0.93,0.83,2016-03-15 07:00:00
10545,Medidor Corrente,0.89,0.86,0.93,0.79,87.65,114.6,0.87,0.88,2016-03-15 08:00:00
10546,Calibrador Robos,0.81,0.75,0.93,0.85,81.39,103.05,0.88,0.84,2016-03-15 09:00:00
10547,Equipamento Solda por Refusao,0.93,0.8,0.94,0.8,96.51,104.09,0.94,0.73,2016-03-15 10:00:00
