id,nome,disponibilidade,performance,qualidade,oee,taxa_producao,capacidade_producao,eficiencia_linha,produtividade_mao_obra,data_registro
21615,Equipamento Solda por Onda,0.92,0.91,0.98,0.85,75.91,90.21,0.86,0.82,2019-06-20 14:00:00
21616,Inspetor Visual Otico,0.91,0.83,0.98,0.89,74.22,81.73,0.9,0.77,2019-06-20 15:00:00
21617,Equipamento Solda por Refusao,0.87,0.81,0.96,0.88,98.44,111.75,0.92,0.75,2019-06-20 16:00:00
21618,Calibrador Robos,0.85,0.86,0.91,0.87,87.77,83.88,0.82,0.85,2019-06-20 17:00:00
21619,Inspetor Visual Otico,0.89,0.81,0.95,0.87,86.3,91.38,0.86,0.86,2019-06-20 18:00:00
21620,Scanner AOI,0.88,0.84,0.96,0.78,80.46,105.81,0.83,0.74,2019-06-20 19:00:00
21621,Equipamento Solda por Onda,0.81,0.86,0.98,0.88,96.97,114.3,0.89,0.86,2019-06-20 20:00:00
21622,Equipamento Solda por Refusao,0.84,0.9,0.94,0.86,85.2,107.61,0.83,0.86,2019-06-20 21:00:00
21623,Equipamento Solda por Onda,0.88,0.87,0.98,0.88,88.18,82.95,0.92,0.79,2019-06-20 22:00:00
21624,Inspetor Visual Otico,0.95,0.87,0.97,0.78,96.74,115.5,0.81,0.87,2019-06-20 23:00:00
21625,Medidor Corrente,0.82,0.83,0.96,0.85,84.06,86.05,0.87,0.75,2019-06-21 00:00:00
21626,Testador Circuito SMT,0.83,0.79,0.91,0.85,74.27,86.14,0.82,0.71,2019-06-21 01:00:00
21627,Scanner AOI,0.91,0.77,0.92,0.89,93.91,105.26,0.8,0.9,2019-06-21 02:00:00
21628,Testador Circuito SMT,0.9,0.77,0.94,0.81,88.16,103.46,0.91,0.86,2019-06-21 03:00:00
21629,Medidor Corrente,0.85,0.82,0.94,0.87,74.47,96.4,0.81,0.81,2019-06-21 04:00:00
21630,Calibrador Robos,0.86,0.85,0.91,0.88,88.27,100.65,0.82,0.73,2019-06-21 05:00:00
21631,Calibrador Robos,0.85,0.83,0.98,0.82,99.1,99.61,0.95,0.73,2019-06-21 06:00:00
21632,Equipamento Solda por Refusao,0.8,0.82,0.92,0.78,72.94,94.95,0.89,0.75,2019-06-21 07:00:00
21633,Inspetor Visual Otico,0.9,0.89,0.92,0.87,87.26,115.24,0.84,0.82,2019-06-21 08:00:00
21634,Medidor Corrente,0.93,0.78,0.92,0.82,93.06,111.13,0.89,0.89,2019-06-21 09:00:00
21635,Medidor Corrente,0.94,0.91,0.96,0.83,71.86,116.41,0.85,0.86,2019-06-21 10:00:00
21636,Calibrador Robos,0.92,0.87,0.97,0.8,96.78,90.15,0.92,0.78,2019-06-21 11:00:00
21637,Scanner AOI,0.9,0.82,0.91,0.87,99.17,112.21,0.85,0.79,2019-06-21 12:00:00
21638,Testador Circuito SMT,0.91,0.86,0.97,0.85,99.49,100.8,0.82,0.88,2019-06-21 13:00:00
21639,Inspetor Visual Otico,0.95,0.85,0.91,0.84,74.95,85.44,0.93,0.83,2019-06-21 14:00:00
21640,Scanner AOI,0.93,0.77,0.95,0.88,84.39,112.32,0.93,0.76,2019-06-21 15:00:00
21641,Testador Circuito SMT,0.92,0.92,0.9,0.75,76.77,92.29,0.91,0.89,2019-06-21 16:00:00
21642,Calibrador Robos,0.88,0.76,0.97,0.82,96.46,101.42,0.91,0.87,2019-06-21 17:00:00
21643,Inspetor Visual Otico,0.94,0.83,0.98,0.89,97.38,84.6,0.87,0.79,2019-06-21 18:00:00
21644,Inspetor Visual Otico,0.85,0.82,0.92,0.81,96.42,87.54,0.84,0.74,2019-06-21 19:00:00
21645,Medidor Corrente,0.9,0.75,0.98,0.86,84.69,105.64,0.91,0.88,2019-06-21 20:00:00
21646,Equipamento Solda por Refusao,0.87,0.8,0.91,0.82,96.64,92.96,0.93,0.82,2019-06-21 21:00:00
21647,Testador Circuito SMT,0.84,0.77,0.96,0.78,89.53,109.21,0.86,0.85,2019-06-21 22:00:00
21648,Scanner AOI,0.87,0.92,0.9,0.76,92.49,80.13,0.88,0.86,2019-06-21 23:00:00
21649,Inspetor Visual Otico,0.82,0.77,0.91,0.86,89.6,82.3,0.88,0.83,2019-06-22 00:00:00
21650,Scanner AOI,0.88,0.76,0.9,0.86,70.82,100.44,0.89,0.71,2019-06-22 01:00:00
21651,Inspetor Visual Otico,0.94,0.83,0.94,0.82,81.14,92.04,0.91,0.71,2019-06-22 02:00:00
21652,Equipamento Solda por Refusao,0.83,0.87,0.95,0.87,96.99,114.87,0.87,0.88,2019-06-22 03:00:00
21653,Equipamento Solda por Onda,0.91,0.88,0.97,0.8,84.53,81.7,0.91,0.78,2019-06-22 04:00:00
21654,Scanner AOI,0.84,0.91,0.94,0.83,74.34,87.45,0.86,0.73,2019-06-22 05:00:00
21655,Equipamento Solda por Onda,0.81,0.83,0.94,0.8,79.66,88.78,0.81,0.86,2019-06-22 06:00:00
21656,Equipamento Solda por Refusao,0.89,0.8,0.91,0.87,78.3,103.81,0.93,0.74,2019-06-22 07:00:00
21657,Medidor Corrente,0.92,0.88,0.92,0.75,88.79,83.38,0.87,0.85,2019-06-22 08:00:00
21658,Testador Circuito SMT,0.88,0.88,0.99,0.81,96.04,118.14,0.85,0.88,2019-06-22 09:00:00
21659,Testador Circuito SMT,0.89,0.84,0.94,0.76,91.17,98.75,0.83,0.89,2019-06-22 10:00:00
21660,Medidor Corrente,0.85,0.76,0.98,0.81,72.67,85.0,0.81,0.71,2019-06-22 11:00:00
21661,Scanner AOI,0.86,0.85,0.93,0.76,99.12,82.13,0.88,0.82,2019-06-22 12:00:00
21662,Scanner AOI,0.83,0.84,0.97,0.76,88.09,109.04,0.84,0.89,2019-06-22 13:00:00
21663,Inspetor Visual Otico,0.86,0.84,0.95,0.89,76.5,91.04,0.8,0.8,2019-06-22 14:00:00
21664,Inspetor Visual Otico,0.91,0.91,0.98,0.9,97.38,99.33,0.92,0.78,2019-06-22 15:00:00
21665,Equipamento Solda por Refusao,0.84,0.83,0.94,0.76,73.91,115.1,0.85,0.77,2019-06-22 16:00:00
21666,Equipamento Solda por Onda,0.86,0.88,0.92,0.87,83.21,108.48,0.8,0.77,2019-06-22 17:00:00
21667,Testador Circuito SMT,0.87,0.91,0.91,0.82,91.77,103.07,0.95,0.72,2019-06-22 18:00:00
21668,Equipamento Solda por Refusao,0.94,0.85,0.93,0.82,96.97,92.99,0.86,0.76,2019-06-22 19:00:00
21669,Equipamento Solda por Refusao,0.88,0.85,0.91,0.86,79.27,105.35,0.95,0.78,2019-06-22 20:00:00
21670,Testador Circuito SMT,0.94,0.81,0.95,0.78,71.39,91.52,0.87,0.78,2019-06-22 21:00:00
21671,Inspetor Visual Otico,0.93,0.82,0.96,0.8,75.12,96.13,0.83,0.82,2019-06-22 22:00:00
21672,Equipamento Solda por Onda,0.92,0.77,0.92,0.75,77.14,117.23,0.84,0.8,2019-06-22 23:00:00
21673,Equipamento Solda por Refusao,0.95,0.88,0.98,0.86,99.92,97.71,0.84,0.9,2019-06-23 00:00:00
21674,Testador Circuito SMT,0.8,0.9,0.96,0.76,94.62,115.82,0.94,0.77,2019-06-23 01:00:00
21675,Scanner AOI,0.86,0.79,0.93,0.79,96.15,104.23,0.84,0.72,2019-06-23 02:00:00
21676,Testador Circuito SMT,0.84,0.79,0.92,0.75,89.99,105.45,0.9,0.75,2019-06-23 03:00:00
21677,Testador Circuito SMT,0.81,0.79,0.92,0.83,83.26,113.99,0.86,0.77,2019-06-23 04:00:00
21678,Testador Circuito SMT,0.92,0.82,0.93,0.78,97.74,87.68,0.87,0.82,2019-06-23 05:00:00
21679,Calibrador Robos,0.86,0.87,0.93,0.84,76.31,119.02,0.92,0.87,2019-06-23 06:00:00
21680,Calibrador Robos,0.88,0.78,0.91,0.77,83.38,81.35,0.92,0.79,2019-06-23 07:00:00
21681,Equipamento Solda por Onda,0.81,0.78,0.94,0.82,85.12,88.66,0.93,0.74,2019-06-23 08:00:00
21682,Testador Circuito SMT,0.9,0.83,0.97,0.85,70.52,111.9,0.94,0.88,2019-06-23 09:00:00
21683,Calibrador Robos,0.84,0.78,0.93,0.77,94.79,115.5,0.87,0.81,2019-06-23 10:00:00
21684,Scanner AOI,0.94,0.87,0.96,0.89,79.12,107.35,0.85,0.77,2019-06-23 11:00:00
21685,Calibrador Robos,0.87,0.76,0.98,0.85,75.71,101.18,0.85,0.71,2019-06-23 12:00:00
21686,Calibrador Robos,0.85,0.86,0.95,0.89,79.95,87.33,0.87,0.86,2019-06-23 13:00:00
21687,Testador Circuito SMT,0.89,0.88,0.9,0.89,86.18,92.82,0.84,0.84,2019-06-23 14:00:00
21688,Inspetor Visual Otico,0.95,0.86,0.96,0.76,94.0,118.28,0.89,0.89,2019-06-23 15:00:00
21689,Inspetor Visual Otico,0.88,0.83,0.9,0.82,79.42,93.74,0.89,0.76,2019-06-23 16:00:00
21690,Equipamento Solda por Onda,0.89,0.8,0.95,0.81,99.83,95.63,0.89,0.73,2019-06-23 17:00:00
21691,Equipamento Solda por Refusao,0.83,0.83,0.96,0.76,71.34,95.39,0.85,0.71,2019-06-23 18:00:00
21692,Calibrador Robos,0.9,0.81,0.94,0.75,83.5,82.4,0.87,0.77,2019-06-23 19:00:00
21693,Inspetor Visual Otico,0.92,0.76,0.98,0.89,94.76,96.77,0.82,0.86,2019-06-23 20:00:00
21694,Medidor Corrente,0.9,0.77,0.92,0.83,84.14,93.5,0.81,0.71,2019-06-23 21:00:00
21695,Equipamento Solda por Onda,0.93,0.88,0.91,0.87,93.7,85.66,0.86,0.7,2019-06-23 22:00:00
21696,Equipamento Solda por Onda,0.81,0.83,0.94,0.78,98.19,118.76,0.81,0.86,2019-06-23 23:00:00
21697,Equipamento Solda por Refusao,0.95,0.85,0.95,0.8,95.01,113.26,0.86,0.89,2019-06-24 00:00:00
21698,Equipamento Solda por Onda,0.93,0.75,0.92,0.89,98.23,92.44,0.85,0.83,2019-06-24 01:00:00
21699,Equipamento Solda por Refusao,0.91,0.82,0.93,0.89,73.87,109.53,0.81,0.82,2019-06-24 02:00:00
21700,Calibrador Robos,0.82,0.79,0.93,0.78,87.56,87.0,0.92,0.78,2019-06-24 03:00:00
21701,Equipamento Solda por Refusao,0.87,0.89,0.9,0.77,74.66,92.79,0.88,0.71,2019-06-24 04:00:00
21702,Medidor Corrente,0.9,0.8,0.95,0.8,84.77,118.69,0.86,0.8,2019-06-24 05:00:00
21703,Calibrador Robos,0.83,0.86,0.94,0.81,87.49,96.48,0.91,0.85,2019-06-24 06:00:00
21704,Inspetor Visual Otico,0.88,0.79,0.93,0.75,85.98,105.03,0.81,0.76,2019-06-24 07:00:00
21705,Medidor Corrente,0.92,0.9,0.94,0.84,96.92,117.06,0.84,0.88,2019-06-24 08:00:00
21706,Inspetor Visual Otico,0.89,0.78,0.91,0.84,97.13,110.17,0.91,0.86,2019-06-24 09:00:00
21707,Equipamento Solda por Onda,0.87,0.81,0.94,0.89,75.59,97.55,0.84,0.88,2019-06-24 10:00:00
21708,Medidor Corrente,0.84,0.9,0.99,0.86,85.04,89.39,0.87,0.75,2019-06-24 11:00:00
21709,Inspetor Visual Otico,0.86,0.92,0.98,0.85,98.78,118.88,0.86,0.9,2019-06-24 12:00:00
21710,Calibrador Robos,0.88,0.86,0.96,0.8,70.32,81.94,0.89,0.73,2019-06-24 13:00:00
21711,Equipamento Solda por Refusao,0.81,0.89,0.98,0.83,82.37,86.8,0.91,0.72,2019-06-24 14:00:00
21712,Scanner AOI,0.8,0.91,0.95,0.89,87.03,113.24,0.88,0.85,2019-06-24 15:00:00
21713,Calibrador Robos,0.88,0.76,0.98,0.84,87.89,80.2,0.9,0.8,2019-06-24 16:00:00
21714,Inspetor Visual Otico,0.88,0.81,0.97,0.87,81.34,114.1,0.87,0.71,2019-06-24 17:00:00
21715,Inspetor Visual Otico,0.89,0.79,0.95,0.83,72.8,95.9,0.94,0.81,2019-06-24 18:00:00
21716,Testador Circuito SMT,0.92,0.84,0.94,0.77,89.85,101.46,0.84,0.72,2019-06-24 19:00:00
21717,Scanner AOI,0.9,0.88,0.91,0.9,98.67,103.23,0.81,0.7,2019-06-24 20:00:00
21718,Equipamento Solda por Onda,0.9,0.85,0.94,0.85,78.75,113.52,0.84,0.81,2019-06-24 21:00:00
21719,Testador Circuito SMT,0.9,0.79,0.98,0.76,78.45,89.17,0.89,0.85,2019-06-24 22:00:00
21720,Testador Circuito SMT,0.95,0.8,0.97,0.8,92.92,91.91,0.92,0.71,2019-06-24 23:00:00
21721,Calibrador Robos,0.88,0.8,0.97,0.76,71.54,86.04,0.81,0.89,2019-06-25 00:00:00
21722,Equipamento Solda por Onda,0.88,0.8,0.91,0.82,76.15,112.92,0.92,0.76,2019-06-25 01:00:00
21723,Equipamento Solda por Refusao,0.91,0.82,0.9,0.83,99.66,114.8,0.86,0.74,2019-06-25 02:00:00
21724,Inspetor Visual Otico,0.85,0.79,0.96,0.83,71.16,85.18,0.8,0.71,2019-06-25 03:00:00
21725,Inspetor Visual Otico,0.87,0.79,0.95,0.88,72.09,110.36,0.85,0.73,2019-06-25 04:00:00
21726,Testador Circuito SMT,0.81,0.79,0.99,0.85,79.82,99.14,0.83,0.77,2019-06-25 05:00:00
21727,Equipamento Solda por Refusao,0.9,0.92,0.92,0.86,98.21,80.86,0.81,0.85,2019-06-25 06:00:00
21728,Testador Circuito SMT,0.88,0.87,0.93,0.87,77.15,114.72,0.94,0.84,2019-06-25 07:00:00
21729,Inspetor Visual Otico,0.89,0.85,0.98,0.82,82.86,105.97,0.84,0.7,2019-06-25 08:00:00
21730,Equipamento Solda por Onda,0.83,0.75,0.94,0.89,88.11,109.76,0.84,0.84,2019-06-25 09:00:00
21731,Equipamento Solda por Onda,0.8,0.75,0.94,0.8,91.43,107.11,0.84,0.79,2019-06-25 10:00:00
21732,Scanner AOI,0.85,0.85,0.99,0.89,75.94,112.86,0.85,0.8,2019-06-25 11:00:00
21733,Calibrador Robos,0.95,0.88,0.92,0.79,89.01,109.5,0.89,0.73,2019-06-25 12:00:00
21734,Equipamento Solda por Refusao,0.82,0.8,0.98,0.86,78.67,85.64,0.93,0.73,2019-06-25 13:00:00
21735,Equipamento Solda por Refusao,0.82,0.89,0.92,0.87,97.15,88.11,0.88,0.85,2019-06-25 14:00:00
21736,Scanner AOI,0.82,0.76,0.98,0.87,96.44,119.15,0.83,0.85,2019-06-25 15:00:00
21737,Medidor Corrente,0.8,0.75,0.9,0.84,71.16,104.14,0.89,0.84,2019-06-25 16:00:00
21738,Scanner AOI,0.84,0.88,0.97,0.88,92.52,93.72,0.86,0.86,2019-06-25 17:00:00
21739,Testador Circuito SMT,0.89,0.91,0.92,0.76,74.65,118.31,0.91,0.86,2019-06-25 18:00:00
21740,Scanner AOI,0.93,0.87,0.97,0.77,92.63,119.71,0.94,0.79,2019-06-25 19:00:00
21741,Testador Circuito SMT,0.81,0.9,0.92,0.81,73.44,104.0,0.82,0.85,2019-06-25 20:00:00
21742,Testador Circuito SMT,0.9,0.82,0.95,0.89,93.45,92.59,0.91,0.9,2019-06-25 21:00:00
21743,Scanner AOI,0.8,0.84,0.91,0.8,79.2,94.29,0.89,0.77,2019-06-25 22:00:00
21744,Equipamento Solda por Onda,0.8,0.9,0.95,0.86,71.47,105.21,0.83,0.7,2019-06-25 23:00:00
21745,Equipamento Solda por Onda,0.95,0.85,0.99,0.84,90.92,113.39,0.89,0.83,2019-06-26 00:00:00
21746,Medidor Corrente,0.86,0.8,0.98,0.84,82.99,101.72,0.8,0.74,2019-06-26 01:00:00
21747,Testador Circuito SMT,0.9,0.88,0.95,0.76,97.88,82.42,0.87,0.77,2019-06-26 02:00:00
21748,Medidor Corrente,0.83,0.77,0.92,0.79,79.45,113.58,0.81,0.71,2019-06-26 03:00:00
21749,Equipamento Solda por Refusao,0.95,0.77,0.98,0.77,71.9,103.02,0.88,0.9,2019-06-26 04:00:00
21750,Equipamento Solda por Refusao,0.82,0.77,0.96,0.84,70.45,92.19,0.81,0.75,2019-06-26 05:00:00
21751,Equipamento Solda por Refusao,0.9,0.88,0.97,0.86,85.93,95.88,0.84,0.71,2019-06-26 06:00:00
21752,Testador Circuito SMT,0.84,0.85,0.99,0.89,81.69,84.13,0.88,0.83,2019-06-26 07:00:00
21753,Medidor Corrente,0.81,0.8,0.97,0.78,92.68,94.99,0.91,0.78,2019-06-26 08:00:00
21754,Equipamento Solda por Refusao,0.91,0.76,0.98,0.76,99.03,118.58,0.89,0.87,2019-06-26 09:00:00
21755,Calibrador Robos,0.83,0.86,0.93,0.78,97.45,93.49,0.94,0.83,2019-06-26 10:00:00
21756,Medidor Corrente,0.85,0.77,0.94,0.86,94.75,92.63,0.91,0.89,2019-06-26 11:00:00
21757,Calibrador Robos,0.93,0.75,0.92,0.77,94.97,98.61,0.95,0.75,2019-06-26 12:00:00
21758,Equipamento Solda por Refusao,0.81,0.78,0.92,0.75,97.17,107.14,0.84,0.83,2019-06-26 13:00:00
21759,Equipamento Solda por Refusao,0.88,0.77,0.93,0.87,75.61,104.8,0.83,0.74,2019-06-26 14:00:00
21760,Testador Circuito SMT,0.84,0.84,0.96,0.88,83.84,80.93,0.87,0.83,2019-06-26 15:00:00
21761,Inspetor Visual Otico,0.9,0.87,0.91,0.76,82.28,84.24,0.95,0.9,2019-06-26 16:00:00
21762,Equipamento Solda por Onda,0.84,0.85,0.98,0.76,82.77,115.12,0.95,0.74,2019-06-26 17:00:00
21763,Inspetor Visual Otico,0.93,0.89,0.97,0.83,86.99,107.23,0.82,0.84,2019-06-26 18:00:00
21764,Testador Circuito SMT,0.81,0.81,0.91,0.8,86.1,97.55,0.94,0.75,2019-06-26 19:00:00
21765,Equipamento Solda por Refusao,0.81,0.82,0.94,0.78,91.93,100.68,0.84,0.74,2019-06-26 20:00:00
21766,Equipamento Solda por Onda,0.84,0.87,0.92,0.76,88.71,119.21,0.82,0.76,2019-06-26 21:00:00
21767,Inspetor Visual Otico,0.91,0.85,0.93,0.89,84.43,108.63,0.82,0.76,2019-06-26 22:00:00
21768,Scanner AOI,0.85,0.8,0.93,0.89,71.53,116.24,0.8,0.73,2019-06-26 23:00:00
21769,Medidor Corrente,0.86,0.79,0.99,0.81,80.72,84.11,0.91,0.88,2019-06-27 00:00:00
21770,Equipamento Solda por Onda,0.82,0.75,0.9,0.81,78.22,102.87,0.88,0.8,2019-06-27 01:00:00
21771,Equipamento Solda por Refusao,0.83,0.9,0.94,0.87,76.55,89.56,0.82,0.78,2019-06-27 02:00:00
21772,Scanner AOI,0.89,0.83,0.9,0.81,82.72,104.71,0.95,0.89,2019-06-27 03:00:00
21773,Inspetor Visual Otico,0.83,0.89,0.97,0.83,81.59,115.21,0.95,0.77,2019-06-27 04:00:00
21774,Medidor Corrente,0.85,0.89,0.96,0.89,85.42,96.85,0.82,0.84,2019-06-27 05:00:00
21775,Equipamento Solda por Refusao,0.8,0.8,0.9,0.81,86.62,101.21,0.88,0.8,2019-06-27 06:00:00
21776,Calibrador Robos,0.85,0.89,0.96,0.84,95.7,91.06,0.84,0.8,2019-06-27 07:00:00
21777,Calibrador Robos,0.95,0.75,0.94,0.83,90.8,104.95,0.92,0.73,2019-06-27 08:00:00
21778,Scanner AOI,0.9,0.75,0.92,0.83,94.17,92.66,0.93,0.86,2019-06-27 09:00:00
21779,Equipamento Solda por Refusao,0.89,0.86,0.93,0.76,79.06,112.66,0.93,0.87,2019-06-27 10:00:00
21780,Equipamento Solda por Refusao,0.88,0.77,0.91,0.85,84.84,97.49,0.84,0.76,2019-06-27 11:00:00
21781,Equipamento Solda por Onda,0.81,0.76,0.94,0.85,94.55,114.3,0.88,0.76,2019-06-27 12:00:00
21782,Equipamento Solda por Onda,0.9,0.89,0.95,0.84,91.67,84.88,0.8,0.81,2019-06-27 13:00:00
21783,Equipamento Solda por Refusao,0.84,0.91,0.98,0.87,71.89,98.81,0.85,0.71,2019-06-27 14:00:00
21784,Inspetor Visual Otico,0.84,0.87,0.96,0.82,78.47,86.87,0.84,0.85,2019-06-27 15:00:00
21785,Testador Circuito SMT,0.88,0.79,0.97,0.84,77.84,112.08,0.95,0.78,2019-06-27 16:00:00
21786,Testador Circuito SMT,0.94,0.82,0.96,0.78,99.38,102.76,0.92,0.85,2019-06-27 17:00:00
21787,Scanner AOI,0.94,0.92,0.96,0.77,89.73,118.83,0.92,0.75,2019-06-27 18:00:00
21788,Inspetor Visual Otico,0.89,0.89,0.95,0.78,74.25,107.37,0.84,0.73,2019-06-27 19:00:00
21789,Testador Circuito SMT,0.85,0.8,0.96,0.84,84.6,109.79,0.92,0.86,2019-06-27 20:00:00
21790,Equipamento Solda por Refusao,0.94,0.78,0.92,0.75,97.54,84.81,0.87,0.75,2019-06-27 21:00:00
21791,Equipamento Solda por Refusao,0.87,0.9,0.92,0.87,85.18,94.84,0.86,0.72,2019-06-27 22:00:00
21792,Calibrador Robos,0.9,0.9,0.96,0.82,94.67,84.32,0.82,0.73,2019-06-27 23:00:00
21793,Testador Circuito SMT,0.83,0.83,0.94,0.89,93.18,116.89,0.83,0.83,2019-06-28 00:00:00
21794,Inspetor Visual Otico,0.92,0.78,0.94,0.77,90.03,117.67,0.89,0.89,2019-06-28 01:00:00
21795,Testador Circuito SMT,0.87,0.91,0.96,0.75,77.84,100.49,0.91,0.83,2019-06-28 02:00:00
21796,Scanner AOI,0.9,0.91,0.93,0.85,80.81,97.18,0.93,0.75,2019-06-28 03:00:00
21797,Scanner AOI,0.92,0.77,0.97,0.89,95.37,84.41,0.85,0.79,2019-06-28 04:00:00
21798,Equipamento Solda por Refusao,0.81,0.82,0.94,0.81,82.26,81.37,0.89,0.76,2019-06-28 05:00:00
21799,Medidor Corrente,0.89,0.85,0.96,0.79,76.44,118.11,0.89,0.78,2019-06-28 06:00:00
21800,Inspetor Visual Otico,0.93,0.88,0.93,0.87,70.7,94.35,0.9,0.74,2019-06-28 07:00:00
21801,Equipamento Solda por Refusao,0.95,0.77,0.99,0.77,92.77,93.48,0.85,0.87,2019-06-28 08:00:00
21802,Medidor Corrente,0.81,0.9,0.97,0.78,98.9,87.04,0.95,0.75,2019-06-28 09:00:00
21803,Testador Circuito SMT,0.93,0.88,0.95,0.81,89.6,109.41,0.81,0.73,2019-06-28 10:00:00
21804,Testador Circuito SMT,0.87,0.82,0.94,0.79,78.94,99.49,0.81,0.78,2019-06-28 11:00:00
21805,Inspetor Visual Otico,0.81,0.76,0.98,0.87,81.37,84.12,0.92,0.82,2019-06-28 12:00:00
21806,Inspetor Visual Otico,0.89,0.9,0.94,0.87,74.25,83.86,0.86,0.8,2019-06-28 13:00:00
21807,Equipamento Solda por Onda,0.89,0.77,0.94,0.8,89.92,100.57,0.9,0.81,2019-06-28 14:00:00
21808,Equipamento Solda por Refusao,0.86,0.86,0.95,0.88,81.89,112.0,0.84,0.72,2019-06-28 15:00:00
21809,Equipamento Solda por Onda,0.94,0.82,0.93,0.79,91.6,80.57,0.82,0.8,2019-06-28 16:00:00
21810,Equipamento Solda por Refusao,0.81,0.88,0.94,0.83,92.01,96.51,0.8,0.87,2019-06-28 17:00:00
21811,Inspetor Visual Otico,0.83,0.89,0.95,0.78,80.34,92.85,0.92,0.76,2019-06-28 18:00:00
21812,Equipamento Solda por Onda,0.81,0.79,0.92,0.82,74.43,113.67,0.95,0.85,2019-06-28 19:00:00
21813,Equipamento Solda por Refusao,0.9,0.81,0.94,0.84,86.64,108.29,0.93,0.73,2019-06-28 20:00:00
21814,Scanner AOI,0.82,0.76,0.91,0.79,70.67,95.33,0.87,0.72,2019-06-28 21:00:00
21815,Medidor Corrente,0.87,0.91,0.97,0.76,87.26,118.45,0.92,0.83,2019-06-28 22:00:00
21816,Equipamento Solda por Onda,0.82,0.91,0.95,0.76,83.29,115.18,0.83,0.76,2019-06-28 23:00:00
21817,Medidor Corrente,0.94,0.87,0.97,0.82,74.67,82.07,0.94,0.82,2019-06-29 00:00:00
21818,Scanner AOI,0.82,0.92,0.91,0.88,92.26,95.43,0.88,0.84,2019-06-29 01:00:00
21819,Testador Circuito SMT,0.83,0.78,0.95,0.86,82.99,100.79,0.93,0.84,2019-06-29 02:00:00
21820,Inspetor Visual Otico,0.94,0.91,0.97,0.76,87.86,107.19,0.82,0.71,2019-06-29 03:00:00
21821,Inspetor Visual Otico,0.81,0.91,0.99,0.84,90.73,104.19,0.94,0.7,2019-06-29 04:00:00
21822,Testador Circuito SMT,0.91,0.83,0.97,0.83,82.98,93.48,0.94,0.72,2019-06-29 05:00:00
21823,Calibrador Robos,0.88,0.87,0.9,0.86,89.03,98.3,0.89,0.84,2019-06-29 06:00:00
21824,Scanner AOI,0.84,0.76,0.96,0.82,86.58,97.86,0.93,0.82,2019-06-29 07:00:00
21825,Equipamento Solda por Onda,0.8,0.8,0.97,0.89,95.74,97.45,0.93,0.86,2019-06-29 08:00:00
21826,Equipamento Solda por Onda,0.94,0.87,0.9,0.87,75.31,113.95,0.88,0.75,2019-06-29 09:00:00
21827,Scanner AOI,0.93,0.82,0.92,0.83,84.94,117.51,0.95,0.76,2019-06-29 10:00:00
21828,Inspetor Visual Otico,0.84,0.84,0.93,0.88,84.3,119.26,0.82,0.74,2019-06-29 11:00:00
21829,Scanner AOI,0.89,0.86,0.93,0.78,78.25,106.82,0.87,0.8,2019-06-29 12:00:00
21830,Equipamento Solda por Onda,0.91,0.87,0.96,0.78,96.53,83.67,0.89,0.77,2019-06-29 13:00:00
21831,Medidor Corrente,0.92,0.84,0.99,0.87,89.39,105.12,0.84,0.71,2019-06-29 14:00:00
21832,Testador Circuito SMT,0.92,0.9,0.96,0.77,76.75,102.13,0.83,0.82,2019-06-29 15:00:00
21833,Equipamento Solda por Onda,0.85,0.87,0.91,0.76,85.71,100.95,0.95,0.76,2019-06-29 16:00:00
21834,Inspetor Visual Otico,0.93,0.89,0.99,0.83,81.47,113.1,0.9,0.84,2019-06-29 17:00:00
21835,Medidor Corrente,0.87,0.84,0.99,0.84,79.19,119.33,0.91,0.77,2019-06-29 18:00:00
21836,Scanner AOI,0.9,0.85,0.98,0.78,83.68,102.26,0.87,0.78,2019-06-29 19:00:00
21837,Equipamento Solda por Refusao,0.87,0.89,0.92,0.76,94.39,96.27,0.84,0.83,2019-06-29 20:00:00
21838,Equipamento Solda por Refusao,0.82,0.77,0.98,0.84,81.52,111.28,0.88,0.85,2019-06-29 21:00:00
21839,Inspetor Visual Otico,0.81,0.91,0.91,0.85,99.85,83.55,0.81,0.77,2019-06-29 22:00:00
21840,Equipamento Solda por Refusao,0.81,0.91,0.91,0.81,72.0,86.14,0.89,0.9,2019-06-29 23:00:00
21841,Calibrador Robos,0.83,0.89,0.92,0.83,71.6,104.52,0.92,0.76,2019-06-30 00:00:00
21842,Scanner AOI,0.93,0.85,0.93,0.76,84.37,82.33,0.8,0.85,2019-06-30 01:00:00
21843,Scanner AOI,0.91,0.85,0.96,0.77,83.38,101.64,0.93,0.88,2019-06-30 02:00:00
21844,Medidor Corrente,0.92,0.92,0.93,0.75,99.65,103.89,0.83,0.85,2019-06-30 03:00:00
21845,Scanner AOI,0.82,0.84,0.95,0.88,77.42,82.32,0.87,0.81,2019-06-30 04:00:00
21846,Equipamento Solda por Refusao,0.9,0.78,0.96,0.82,81.8,109.16,0.91,0.7,2019-06-30 05:00:00
21847,Equipamento Solda por Onda,0.86,0.89,0.92,0.85,80.39,81.13,0.85,0.87,2019-06-30 06:00:00
21848,Testador Circuito SMT,0.83,0.81,0.93,0.83,84.48,85.78,0.86,0.87,2019-06-30 07:00:00
21849,Inspetor Visual Otico,0.94,0.87,0.9,0.84,95.59,115.31,0.87,0.76,2019-06-30 08:00:00
