id,nome,disponibilidade,performance,qualidade,oee,taxa_producao,capacidade_producao,eficiencia_linha,produtividade_mao_obra,data_registro
20123,Inspetor Visual Otico,0.96,0.9,0.99,0.91,122.85,148.43,0.93,0.93,2023-04-19 10:00:00
20124,Calibrador Robos,0.93,0.93,0.96,0.93,127.97,138.55,0.98,0.96,2023-04-19 11:00:00
20125,Equipamento Solda por Onda,0.98,0.98,0.96,0.97,111.83,124.89,0.97,0.96,2023-04-19 12:00:00
20126,Medidor Corrente,0.96,0.9,0.97,0.88,112.48,152.27,0.97,0.97,2023-04-19 13:00:00
20127,AOI Automatizado,0.97,0.98,0.98,0.92,127.73,157.02,0.94,0.95,2023-04-19 14:00:00
20128,Testador Circuito SMT,0.95,0.92,0.98,0.92,112.12,154.04,0.95,0.95,2023-04-19 15:00:00
20129,Scanner AOI,0.98,0.95,0.96,0.97,128.3,124.5,0.93,0.93,2023-04-19 16:00:00
20130,Testador Circuito SMT,0.92,0.97,0.96,0.92,124.44,144.04,0.95,0.92,2023-04-19 17:00:00
20131,Scanner Linha Producao,0.95,0.98,0.99,0.91,119.68,120.9,0.96,0.9,2023-04-19 18:00:00
20132,Simulador Ambiente,0.96,0.97,1.0,0.96,108.31,152.65,0.94,0.96,2023-04-19 19:00:00
20133,Inspetor Visual Otico,0.98,0.96,0.98,0.93,115.9,159.48,0.97,0.94,2023-04-19 20:00:00
20134,Equipamento Solda por Refusao,0.92,0.91,0.98,0.97,116.91,144.33,0.97,0.9,2023-04-19 21:00:00
20135,Calibrador Robos,0.98,0.91,1.0,0.92,124.88,127.87,0.95,0.93,2023-04-19 22:00:00
20136,Testador ICT,0.93,0.9,0.97,0.9,106.5,144.75,0.94,0.91,2023-04-19 23:00:00
20137,Scanner Linha Producao,0.92,0.96,0.98,0.89,103.21,143.82,0.96,0.91,2023-04-20 00:00:00
20138,Scanner Linha Producao,0.97,0.95,0.95,0.89,105.69,142.12,0.97,0.94,2023-04-20 01:00:00
20139,Calibrador Robos,0.91,0.97,0.99,0.9,114.52,137.71,0.94,0.94,2023-04-20 02:00:00
20140,Scanner AOI,0.98,0.97,0.96,0.97,129.05,151.21,0.95,0.91,2023-04-20 03:00:00
20141,Testador Circuito SMT,0.91,0.94,0.97,0.94,118.98,158.88,0.94,0.97,2023-04-20 04:00:00
20142,Simulador Ambiente,0.95,0.94,0.97,0.93,104.69,150.7,0.99,0.96,2023-04-20 05:00:00
20143,AOI Automatizado,0.99,0.97,0.97,0.9,110.51,153.33,0.97,0.95,2023-04-20 06:00:00
20144,Calibrador Robos,0.96,0.94,0.97,0.95,115.26,120.17,0.95,0.93,2023-04-20 07:00:00
20145,Medidor Corrente,0.94,0.93,0.97,0.93,105.86,121.84,0.95,0.94,2023-04-20 08:00:00
20146,Testador Circuito SMT,0.91,0.92,0.96,0.92,126.57,136.43,0.97,0.96,2023-04-20 09:00:00
20147,Equipamento Solda por Onda,0.98,0.92,0.99,0.93,124.5,121.56,0.96,0.93,2023-04-20 10:00:00
20148,Equipamento Solda por Onda,0.97,0.91,0.99,0.94,103.64,146.77,0.94,0.96,2023-04-20 11:00:00
20149,Testador Circuito SMT,0.96,0.9,1.0,0.94,120.9,147.85,0.95,0.95,2023-04-20 12:00:00
20150,Medidor Corrente,0.98,0.92,0.99,0.9,110.62,149.25,0.95,0.92,2023-04-20 13:00:00
20151,Inspetor Visual Otico,0.93,0.96,0.98,0.92,125.05,158.75,0.94,0.95,2023-04-20 14:00:00
20152,Calibrador Robos,0.94,0.97,0.97,0.9,128.06,155.93,0.94,0.97,2023-04-20 15:00:00
20153,Scanner Linha Producao,0.93,0.9,0.98,0.9,112.15,158.96,0.98,0.95,2023-04-20 16:00:00
20154,Equipamento Solda por Onda,0.97,0.94,0.96,0.9,115.32,129.26,0.94,0.94,2023-04-20 17:00:00
20155,Calibrador Robos,0.94,0.97,0.95,0.96,128.92,144.6,0.97,0.92,2023-04-20 18:00:00
20156,Medidor Corrente,0.91,0.98,1.0,0.96,128.79,145.88,0.98,0.91,2023-04-20 19:00:00
20157,Testador Circuito SMT,0.98,0.96,0.97,0.96,113.2,137.04,0.99,0.95,2023-04-20 20:00:00
20158,Testador Circuito SMT,0.96,0.91,0.98,0.95,120.88,134.56,0.98,0.95,2023-04-20 21:00:00
20159,Testador Circuito SMT,0.9,0.92,0.96,0.92,121.88,158.62,0.99,0.97,2023-04-20 22:00:00
20160,Equipamento Solda por Refusao,0.96,0.98,0.98,0.92,109.0,150.15,0.99,0.95,2023-04-20 23:00:00
20161,Scanner Linha Producao,0.96,0.92,0.98,0.89,101.33,153.09,0.94,0.95,2023-04-21 00:00:00
20162,Scanner AOI,0.95,0.95,0.97,0.94,100.5,126.71,0.99,0.92,2023-04-21 01:00:00
20163,Medidor Corrente,0.97,0.93,0.99,0.91,122.7,153.99,0.99,0.9,2023-04-21 02:00:00
20164,Testador ICT,0.98,0.96,0.99,0.95,114.12,125.18,0.98,0.92,2023-04-21 03:00:00
20165,Testador ICT,0.98,0.97,0.99,0.96,126.9,133.88,0.98,0.93,2023-04-21 04:00:00
20166,Equipamento Solda por Refusao,0.92,0.92,0.96,0.9,113.28,129.19,0.95,0.95,2023-04-21 05:00:00
20167,Testador Circuito SMT,0.96,0.9,0.95,0.97,119.94,141.11,0.96,0.91,2023-04-21 06:00:00
20168,Inspetor Visual Otico,0.99,0.91,0.99,0.95,119.65,133.88,0.95,0.93,2023-04-21 07:00:00
20169,Scanner Linha Producao,0.93,0.96,0.99,0.95,104.86,121.15,0.96,0.95,2023-04-21 08:00:00
20170,Equipamento Solda por Onda,0.91,0.95,0.97,0.94,128.49,147.7,0.94,0.92,2023-04-21 09:00:00
20171,Testador Circuito SMT,0.99,0.96,0.99,0.89,103.69,134.63,0.97,0.93,2023-04-21 10:00:00
20172,Calibrador Robos,0.98,0.9,0.96,0.93,124.56,136.39,0.96,0.94,2023-04-21 11:00:00
20173,Equipamento Solda por Refusao,0.94,0.92,0.96,0.97,107.38,147.74,0.97,0.91,2023-04-21 12:00:00
20174,Simulador Ambiente,0.91,0.98,0.98,0.88,127.53,155.92,0.93,0.95,2023-04-21 13:00:00
20175,Medidor Corrente,0.92,0.92,0.98,0.94,128.78,142.82,0.96,0.93,2023-04-21 14:00:00
20176,Calibrador Robos,0.96,0.98,0.96,0.89,127.7,135.5,0.94,0.93,2023-04-21 15:00:00
20177,Simulador Ambiente,0.92,0.95,1.0,0.9,113.67,152.23,0.94,0.95,2023-04-21 16:00:00
20178,Simulador Ambiente,0.94,0.95,0.96,0.92,118.26,150.41,0.98,0.97,2023-04-21 17:00:00
20179,Scanner AOI,0.98,0.91,1.0,0.9,111.19,133.38,0.94,0.93,2023-04-21 18:00:00
20180,Medidor Corrente,0.98,0.97,1.0,0.88,109.13,159.71,0.99,0.94,2023-04-21 19:00:00
20181,Scanner AOI,0.93,0.98,0.97,0.93,107.71,154.82,0.98,0.93,2023-04-21 20:00:00
20182,Simulador Ambiente,0.94,0.99,0.96,0.95,111.32,122.14,0.98,0.93,2023-04-21 21:00:00
20183,Testador Circuito SMT,0.96,0.96,0.98,0.96,112.43,144.08,0.98,0.96,2023-04-21 22:00:00
20184,Calibrador Robos,0.96,0.95,0.96,0.92,113.52,125.67,0.94,0.95,2023-04-21 23:00:00
20185,Medidor Corrente,0.93,0.96,0.98,0.96,127.41,142.09,0.95,0.93,2023-04-22 00:00:00
20186,Equipamento Solda por Onda,0.95,0.94,0.99,0.9,107.19,130.24,0.93,0.93,2023-04-22 01:00:00
20187,Equipamento Solda por Refusao,0.94,0.9,0.99,0.92,103.12,145.83,0.97,0.93,2023-04-22 02:00:00
20188,Equipamento Solda por Refusao,0.98,0.95,0.98,0.9,111.25,148.72,0.93,0.95,2023-04-22 03:00:00
20189,Scanner AOI,0.93,0.97,0.99,0.89,117.7,120.05,0.96,0.96,2023-04-22 04:00:00
20190,Scanner AOI,0.93,0.92,1.0,0.88,127.5,132.97,0.99,0.94,2023-04-22 05:00:00
20191,Simulador Ambiente,0.93,0.92,0.95,0.93,126.6,122.78,0.99,0.94,2023-04-22 06:00:00
20192,Equipamento Solda por Refusao,0.97,0.95,0.99,0.95,116.49,154.6,0.96,0.92,2023-04-22 07:00:00
20193,AOI Automatizado,0.91,0.92,0.99,0.93,101.51,147.96,0.94,0.94,2023-04-22 08:00:00
20194,Scanner AOI,0.99,0.96,0.96,0.97,122.93,127.0,0.95,0.95,2023-04-22 09:00:00
20195,Inspetor Visual Otico,0.99,0.95,0.99,0.95,121.76,138.95,0.94,0.97,2023-04-22 10:00:00
20196,Calibrador Robos,0.93,0.92,0.95,0.95,118.59,150.19,0.98,0.9,2023-04-22 11:00:00
20197,Inspetor Visual Otico,0.99,0.91,0.98,0.92,123.16,123.8,0.95,0.93,2023-04-22 12:00:00
20198,Testador ICT,0.9,0.97,0.96,0.94,115.04,126.68,0.94,0.95,2023-04-22 13:00:00
20199,Scanner AOI,0.98,0.93,1.0,0.89,115.79,137.8,0.99,0.96,2023-04-22 14:00:00
20200,Simulador Ambiente,0.92,0.92,0.99,0.94,113.83,136.11,0.98,0.95,2023-04-22 15:00:00
20201,Scanner AOI,0.93,0.92,0.97,0.93,121.55,129.48,0.95,0.9,2023-04-22 16:00:00
20202,Equipamento Solda por Onda,0.91,0.92,0.98,0.93,124.07,147.14,0.97,0.91,2023-04-22 17:00:00
20203,Scanner Linha Producao,0.96,0.9,0.98,0.92,127.71,150.5,0.94,0.93,2023-04-22 18:00:00
20204,Medidor Corrente,0.92,0.96,0.96,0.92,127.8,123.55,0.94,0.92,2023-04-22 19:00:00
20205,Inspetor Visual Otico,0.95,0.93,1.0,0.96,113.91,155.7,0.97,0.92,2023-04-22 20:00:00
20206,AOI Automatizado,0.94,0.96,0.96,0.89,125.77,141.12,0.95,0.93,2023-04-22 21:00:00
20207,Testador ICT,0.98,0.94,0.95,0.95,101.61,147.2,0.99,0.9,2023-04-22 22:00:00
20208,Scanner AOI,0.97,0.95,0.99,0.9,113.37,155.28,0.95,0.92,2023-04-22 23:00:00
20209,Scanner AOI,0.9,0.94,1.0,0.91,101.77,159.63,0.96,0.93,2023-04-23 00:00:00
20210,Equipamento Solda por Onda,0.92,0.91,0.95,0.97,114.57,132.75,0.98,0.9,2023-04-23 01:00:00
20211,Scanner AOI,0.94,0.94,0.99,0.91,102.21,154.73,0.99,0.95,2023-04-23 02:00:00
20212,Medidor Corrente,0.91,0.97,0.96,0.95,103.75,134.64,0.96,0.92,2023-04-23 03:00:00
20213,Calibrador Robos,0.97,0.97,0.97,0.93,120.23,138.57,0.95,0.95,2023-04-23 04:00:00
20214,Equipamento Solda por Onda,0.95,0.97,0.96,0.91,121.13,138.14,0.96,0.92,2023-04-23 05:00:00
20215,Equipamento Solda por Refusao,0.9,0.96,0.96,0.92,113.25,147.74,0.95,0.91,2023-04-23 06:00:00
20216,Inspetor Visual Otico,0.91,0.92,0.95,0.9,113.93,139.5,0.98,0.97,2023-04-23 07:00:00
20217,Scanner Linha Producao,0.96,0.98,0.99,0.96,111.26,157.68,0.97,0.93,2023-04-23 08:00:00
20218,Inspetor Visual Otico,0.97,0.96,0.98,0.93,113.78,130.2,0.99,0.95,2023-04-23 09:00:00
20219,AOI Automatizado,0.95,0.9,0.99,0.89,114.07,144.55,0.96,0.91,2023-04-23 10:00:00
20220,Scanner AOI,0.97,0.91,0.97,0.88,109.34,125.64,0.96,0.94,2023-04-23 11:00:00
20221,Equipamento Solda por Refusao,0.93,0.93,0.99,0.96,103.85,153.48,0.94,0.93,2023-04-23 12:00:00
20222,Calibrador Robos,0.93,0.96,0.96,0.9,116.08,147.48,0.95,0.9,2023-04-23 13:00:00
20223,Equipamento Solda por Refusao,0.95,0.98,0.98,0.93,106.59,157.76,0.95,0.94,2023-04-23 14:00:00
20224,Testador ICT,0.97,0.9,0.98,0.92,125.83,125.78,0.98,0.9,2023-04-23 15:00:00
20225,Scanner AOI,0.92,0.96,0.97,0.93,110.8,138.1,0.96,0.96,2023-04-23 16:00:00
20226,Testador ICT,0.91,0.92,0.97,0.93,123.89,127.38,0.95,0.94,2023-04-23 17:00:00
20227,Equipamento Solda por Onda,0.95,0.9,0.95,0.89,107.56,137.25,0.95,0.95,2023-04-23 18:00:00
20228,Equipamento Solda por Onda,0.92,0.96,0.97,0.88,104.24,153.73,0.94,0.96,2023-04-23 19:00:00
20229,Testador Circuito SMT,0.9,0.98,0.97,0.94,103.71,139.27,0.99,0.92,2023-04-23 20:00:00
20230,Scanner AOI,0.92,0.93,0.98,0.96,100.37,151.04,0.98,0.97,2023-04-23 21:00:00
20231,Testador ICT,0.92,0.91,0.97,0.93,102.14,137.36,0.98,0.95,2023-04-23 22:00:00
20232,Scanner Linha Producao,0.91,0.95,0.96,0.97,114.73,155.06,0.94,0.91,2023-04-23 23:00:00
20233,Medidor Corrente,0.91,0.91,0.99,0.96,124.95,156.69,0.93,0.96,2023-04-24 00:00:00
20234,Simulador Ambiente,0.92,0.97,0.99,0.93,111.82,148.05,0.96,0.94,2023-04-24 01:00:00
20235,Equipamento Solda por Onda,0.92,0.92,0.98,0.94,127.67,122.1,0.95,0.92,2023-04-24 02:00:00
20236,Simulador Ambiente,0.98,0.91,0.99,0.96,112.26,131.13,0.96,0.93,2023-04-24 03:00:00
20237,Equipamento Solda por Refusao,0.97,0.94,0.99,0.91,119.05,128.51,0.99,0.96,2023-04-24 04:00:00
20238,Scanner Linha Producao,0.98,0.96,1.0,0.91,117.79,121.48,0.97,0.94,2023-04-24 05:00:00
20239,Scanner Linha Producao,0.98,0.91,0.96,0.94,122.61,146.86,0.98,0.95,2023-04-24 06:00:00
20240,Medidor Corrente,0.93,0.95,0.98,0.9,121.98,136.99,0.96,0.95,2023-04-24 07:00:00
20241,Inspetor Visual Otico,0.93,0.95,0.99,0.94,124.3,135.7,0.93,0.94,2023-04-24 08:00:00
20242,Testador ICT,0.99,0.94,0.98,0.88,122.77,122.05,0.94,0.9,2023-04-24 09:00:00
20243,Equipamento Solda por Onda,0.97,0.93,0.99,0.96,117.79,152.68,0.97,0.9,2023-04-24 10:00:00
20244,Calibrador Robos,0.91,0.92,0.98,0.96,113.96,127.44,0.94,0.93,2023-04-24 11:00:00
20245,Scanner AOI,0.97,0.99,0.97,0.9,104.78,139.99,0.96,0.91,2023-04-24 12:00:00
20246,Equipamento Solda por Onda,0.94,0.9,0.96,0.93,105.3,152.81,0.97,0.93,2023-04-24 13:00:00
20247,Testador Circuito SMT,0.99,0.98,0.97,0.88,123.35,157.33,0.95,0.95,2023-04-24 14:00:00
20248,Medidor Corrente,0.97,0.94,0.98,0.96,106.25,154.45,0.93,0.9,2023-04-24 15:00:00
20249,AOI Automatizado,0.95,0.95,0.99,0.92,126.53,158.11,0.97,0.91,2023-04-24 16:00:00
20250,Medidor Corrente,0.96,0.98,0.98,0.93,129.79,149.66,0.97,0.96,2023-04-24 17:00:00
20251,Scanner Linha Producao,0.98,0.93,0.95,0.89,111.94,137.0,0.98,0.96,2023-04-24 18:00:00
20252,Inspetor Visual Otico,0.91,0.97,1.0,0.94,114.16,144.55,0.97,0.93,2023-04-24 19:00:00
20253,Equipamento Solda por Onda,0.95,0.96,0.99,0.91,124.35,153.68,0.98,0.92,2023-04-24 20:00:00
20254,Inspetor Visual Otico,0.91,0.94,0.96,0.92,123.02,147.17,0.98,0.95,2023-04-24 21:00:00
20255,AOI Automatizado,0.99,0.91,0.97,0.88,102.7,139.44,0.97,0.96,2023-04-24 22:00:00
20256,Testador ICT,0.95,0.95,0.96,0.94,113.41,147.38,0.96,0.9,2023-04-24 23:00:00
20257,Testador ICT,0.96,0.94,0.95,0.95,106.84,148.24,0.97,0.91,2023-04-25 00:00:00
20258,Calibrador Robos,0.93,0.92,0.97,0.96,120.45,148.37,0.96,0.91,2023-04-25 01:00:00
20259,Equipamento Solda por Refusao,0.92,0.97,0.99,0.92,125.65,126.71,0.99,0.93,2023-04-25 02:00:00
20260,Testador ICT,0.93,0.98,0.99,0.88,101.08,159.83,0.97,0.97,2023-04-25 03:00:00
20261,Testador ICT,0.91,0.94,0.99,0.88,120.91,157.12,0.98,0.93,2023-04-25 04:00:00
20262,AOI Automatizado,0.95,0.92,0.95,0.94,105.49,133.98,0.98,0.94,2023-04-25 05:00:00
20263,Calibrador Robos,0.93,0.97,0.99,0.9,129.21,159.5,0.96,0.9,2023-04-25 06:00:00
20264,Equipamento Solda por Onda,0.97,0.92,1.0,0.94,104.43,124.05,0.98,0.93,2023-04-25 07:00:00
20265,Scanner Linha Producao,0.98,0.91,0.99,0.94,128.89,121.84,0.98,0.95,2023-04-25 08:00:00
20266,Scanner AOI,0.99,0.92,0.98,0.93,124.5,142.38,0.98,0.95,2023-04-25 09:00:00
20267,Simulador Ambiente,0.94,0.96,0.98,0.94,116.16,157.99,0.95,0.94,2023-04-25 10:00:00
20268,Inspetor Visual Otico,0.96,0.94,1.0,0.9,103.35,135.34,0.96,0.9,2023-04-25 11:00:00
20269,Scanner AOI,0.96,0.93,0.99,0.91,107.3,131.94,0.98,0.95,2023-04-25 12:00:00
20270,Medidor Corrente,0.96,0.95,0.99,0.94,125.96,158.97,0.97,0.91,2023-04-25 13:00:00
20271,Simulador Ambiente,0.98,0.93,0.96,0.88,120.63,150.31,0.95,0.96,2023-04-25 14:00:00
20272,Inspetor Visual Otico,0.92,0.93,0.98,0.96,122.77,149.28,0.94,0.91,2023-04-25 15:00:00
20273,Scanner Linha Producao,0.95,0.94,0.98,0.96,100.15,137.07,0.95,0.94,2023-04-25 16:00:00
20274,Simulador Ambiente,0.99,0.99,0.95,0.93,115.83,142.88,0.96,0.93,2023-04-25 17:00:00
20275,AOI Automatizado,0.98,0.9,0.99,0.97,111.01,127.99,0.97,0.91,2023-04-25 18:00:00
20276,Scanner Linha Producao,0.97,0.98,1.0,0.94,101.55,139.62,0.94,0.95,2023-04-25 19:00:00
20277,Calibrador Robos,0.91,0.94,0.97,0.9,116.56,140.65,0.96,0.92,2023-04-25 20:00:00
20278,Equipamento Solda por Refusao,0.91,0.94,0.99,0.9,124.12,135.72,0.98,0.92,2023-04-25 21:00:00
20279,Medidor Corrente,0.98,0.93,0.96,0.91,117.01,122.79,0.97,0.94,2023-04-25 22:00:00
20280,Scanner AOI,0.92,0.9,0.96,0.96,115.82,138.28,0.93,0.91,2023-04-25 23:00:00
20281,Scanner AOI,0.95,0.99,0.96,0.88,123.01,128.12,0.97,0.96,2023-04-26 00:00:00
20282,Calibrador Robos,0.92,0.98,0.97,0.96,125.97,151.75,0.93,0.96,2023-04-26 01:00:00
20283,Equipamento Solda por Refusao,0.97,0.91,0.96,0.92,122.17,130.94,0.97,0.93,2023-04-26 02:00:00
20284,AOI Automatizado,0.94,0.94,0.98,0.92,114.26,135.1,0.98,0.93,2023-04-26 03:00:00
20285,Medidor Corrente,0.91,0.98,0.95,0.93,102.52,142.06,0.98,0.9,2023-04-26 04:00:00
20286,Simulador Ambiente,0.94,0.93,0.97,0.93,108.4,153.55,0.99,0.94,2023-04-26 05:00:00
20287,Scanner AOI,0.97,0.92,0.99,0.9,120.58,124.63,0.98,0.94,2023-04-26 06:00:00
20288,Testador ICT,0.96,0.96,0.97,0.93,101.55,156.62,0.98,0.9,2023-04-26 07:00:00
20289,Inspetor Visual Otico,0.97,0.97,0.99,0.95,109.31,151.53,0.98,0.91,2023-04-26 08:00:00
20290,Calibrador Robos,0.9,0.95,0.99,0.94,106.04,137.75,0.97,0.92,2023-04-26 09:00:00
20291,Simulador Ambiente,0.93,0.97,0.98,0.91,116.12,152.92,0.94,0.94,2023-04-26 10:00:00
20292,Testador ICT,0.98,0.95,0.98,0.92,102.54,131.2,0.93,0.97,2023-04-26 11:00:00
20293,Scanner Linha Producao,0.98,0.93,0.95,0.95,113.58,159.19,0.93,0.91,2023-04-26 12:00:00
20294,Equipamento Solda por Onda,0.92,0.93,0.97,0.95,107.45,127.83,0.96,0.9,2023-04-26 13:00:00
20295,Scanner Linha Producao,0.99,0.98,0.96,0.9,110.98,148.3,0.93,0.92,2023-04-26 14:00:00
20296,Inspetor Visual Otico,0.96,0.96,0.96,0.88,110.47,133.61,0.96,0.92,2023-04-26 15:00:00
20297,Equipamento Solda por Refusao,0.92,0.93,0.97,0.9,113.64,130.17,0.97,0.95,2023-04-26 16:00:00
20298,Medidor Corrente,0.98,0.96,0.97,0.93,115.25,135.02,0.95,0.96,2023-04-26 17:00:00
20299,Testador ICT,0.98,0.98,0.97,0.89,117.95,120.24,0.95,0.91,2023-04-26 18:00:00
20300,Testador Circuito SMT,0.92,0.97,0.99,0.88,125.43,153.3,0.95,0.9,2023-04-26 19:00:00
20301,Calibrador Robos,0.93,0.99,0.99,0.92,101.03,130.76,0.96,0.93,2023-04-26 20:00:00
20302,Medidor Corrente,0.97,0.91,1.0,0.96,117.45,137.24,0.94,0.93,2023-04-26 21:00:00
20303,Testador ICT,0.97,0.93,0.96,0.9,125.48,130.62,0.94,0.9,2023-04-26 22:00:00
20304,Equipamento Solda por Refusao,0.9,0.92,0.97,0.91,101.16,127.11,0.94,0.96,2023-04-26 23:00:00
20305,Inspetor Visual Otico,0.95,0.99,0.99,0.97,120.07,147.14,0.98,0.91,2023-04-27 00:00:00
20306,Calibrador Robos,0.92,0.99,0.99,0.95,116.82,155.71,0.96,0.97,2023-04-27 01:00:00
20307,Scanner AOI,0.94,0.98,0.97,0.9,108.62,129.51,0.94,0.91,2023-04-27 02:00:00
20308,Medidor Corrente,0.97,0.91,0.97,0.95,103.04,129.85,0.93,0.93,2023-04-27 03:00:00
20309,Scanner AOI,0.96,0.94,0.99,0.94,119.75,124.33,0.95,0.95,2023-04-27 04:00:00
20310,Scanner Linha Producao,0.91,0.97,0.99,0.88,100.24,157.22,0.98,0.94,2023-04-27 05:00:00
20311,Testador Circuito SMT,0.93,0.93,0.99,0.96,120.87,146.47,0.96,0.97,2023-04-27 06:00:00
20312,Scanner AOI,0.92,0.98,0.97,0.96,110.4,143.15,0.94,0.97,2023-04-27 07:00:00
20313,Testador ICT,0.91,0.96,0.97,0.89,117.5,130.67,0.98,0.92,2023-04-27 08:00:00
20314,Scanner AOI,0.9,0.92,0.97,0.92,114.88,136.28,0.98,0.97,2023-04-27 09:00:00
20315,Equipamento Solda por Onda,0.9,0.91,0.96,0.97,121.23,136.81,0.94,0.97,2023-04-27 10:00:00
20316,Scanner AOI,0.97,0.91,1.0,0.96,120.74,154.38,0.94,0.95,2023-04-27 11:00:00
20317,Equipamento Solda por Refusao,0.97,0.91,0.99,0.96,108.55,134.58,0.95,0.95,2023-04-27 12:00:00
20318,Inspetor Visual Otico,0.9,0.97,0.98,0.97,106.51,140.65,0.94,0.97,2023-04-27 13:00:00
20319,Medidor Corrente,0.93,0.94,0.96,0.96,123.32,143.49,0.94,0.96,2023-04-27 14:00:00
20320,Equipamento Solda por Refusao,0.95,0.95,0.98,0.93,106.62,157.16,0.94,0.95,2023-04-27 15:00:00
20321,Simulador Ambiente,0.97,0.97,0.96,0.94,120.07,143.61,0.96,0.91,2023-04-27 16:00:00
20322,Medidor Corrente,0.98,0.95,0.98,0.93,116.32,133.14,0.99,0.93,2023-04-27 17:00:00
20323,Calibrador Robos,0.97,0.97,0.95,0.92,105.18,149.18,0.96,0.92,2023-04-27 18:00:00
20324,Equipamento Solda por Refusao,0.91,0.94,0.99,0.96,117.37,131.78,0.93,0.94,2023-04-27 19:00:00
20325,Medidor Corrente,0.98,0.92,1.0,0.9,113.86,122.27,0.94,0.95,2023-04-27 20:00:00
20326,Testador ICT,0.99,0.97,0.95,0.95,121.58,125.55,0.98,0.96,2023-04-27 21:00:00
20327,Equipamento Solda por Refusao,0.96,0.92,0.98,0.89,124.87,120.69,0.97,0.94,2023-04-27 22:00:00
20328,Calibrador Robos,0.97,0.91,0.98,0.89,127.22,140.48,0.95,0.92,2023-04-27 23:00:00
20329,Testador ICT,0.98,0.92,1.0,0.95,117.84,145.01,0.95,0.91,2023-04-28 00:00:00
20330,Testador Circuito SMT,0.99,0.99,0.97,0.89,101.81,123.07,0.95,0.93,2023-04-28 01:00:00
20331,Scanner Linha Producao,0.93,0.96,0.97,0.88,116.75,148.9,0.95,0.96,2023-04-28 02:00:00
20332,AOI Automatizado,0.96,0.92,0.95,0.96,109.32,149.76,0.94,0.91,2023-04-28 03:00:00
20333,Calibrador Robos,0.95,0.95,0.98,0.9,109.28,146.36,0.99,0.95,2023-04-28 04:00:00
20334,Calibrador Robos,0.99,0.98,0.99,0.97,120.33,126.57,0.95,0.93,2023-04-28 05:00:00
20335,Equipamento Solda por Onda,0.94,0.96,0.96,0.96,118.22,127.84,0.96,0.94,2023-04-28 06:00:00
20336,Testador ICT,0.97,0.95,0.96,0.92,126.31,121.55,0.95,0.9,2023-04-28 07:00:00
20337,AOI Automatizado,0.93,0.94,0.98,0.89,100.56,147.17,0.93,0.92,2023-04-28 08:00:00
20338,Equipamento Solda por Onda,0.91,0.95,0.95,0.92,100.5,140.7,0.93,0.93,2023-04-28 09:00:00
20339,Inspetor Visual Otico,0.97,0.91,0.98,0.95,119.46,158.26,0.94,0.94,2023-04-28 10:00:00
20340,Inspetor Visual Otico,0.98,0.91,0.95,0.93,114.16,140.92,0.98,0.96,2023-04-28 11:00:00
20341,Scanner AOI,0.91,0.91,1.0,0.93,105.87,120.83,0.96,0.91,2023-04-28 12:00:00
20342,Simulador Ambiente,0.91,0.99,0.98,0.96,127.46,153.54,0.94,0.92,2023-04-28 13:00:00
20343,Testador ICT,0.91,0.94,0.97,0.89,103.68,142.22,0.98,0.97,2023-04-28 14:00:00
20344,Scanner Linha Producao,0.97,0.94,0.95,0.9,122.71,122.4,0.95,0.94,2023-04-28 15:00:00
20345,Testador ICT,0.91,0.91,0.97,0.89,125.23,156.29,0.95,0.9,2023-04-28 16:00:00
20346,Simulador Ambiente,0.95,0.96,1.0,0.88,111.03,145.74,0.98,0.9,2023-04-28 17:00:00
20347,Simulador Ambiente,0.97,0.97,1.0,0.91,123.45,123.22,0.93,0.92,2023-04-28 18:00:00
20348,Testador Circuito SMT,0.9,0.94,0.99,0.97,116.25,143.27,0.93,0.94,2023-04-28 19:00:00
20349,Simulador Ambiente,0.95,0.96,0.96,0.88,118.81,120.95,0.97,0.95,2023-04-28 20:00:00
20350,Calibrador Robos,0.91,0.93,0.96,0.91,110.62,127.01,0.99,0.92,2023-04-28 21:00:00
20351,Medidor Corrente,0.91,0.91,0.97,0.91,120.76,120.99,0.95,0.95,2023-04-28 22:00:00
20352,AOI Automatizado,0.99,0.97,0.97,0.97,115.81,124.62,0.95,0.95,2023-04-28 23:00:00
20353,Simulador Ambiente,0.93,0.91,0.96,0.94,103.77,143.22,0.99,0.96,2023-04-29 00:00:00
20354,Inspetor Visual Otico,0.97,0.93,0.98,0.95,126.85,123.41,0.95,0.93,2023-04-29 01:00:00
20355,Equipamento Solda por Onda,0.91,0.91,0.98,0.89,112.86,133.53,0.98,0.93,2023-04-29 02:00:00
20356,Testador ICT,0.92,0.96,0.99,0.95,115.33,125.95,0.93,0.97,2023-04-29 03:00:00
20357,Simulador Ambiente,0.94,0.97,0.96,0.89,104.07,138.67,0.95,0.95,2023-04-29 04:00:00
20358,Inspetor Visual Otico,0.92,0.98,0.98,0.91,107.78,120.34,0.97,0.91,2023-04-29 05:00:00
20359,Simulador Ambiente,0.95,0.9,0.96,0.94,108.83,129.94,0.96,0.95,2023-04-29 06:00:00
20360,Equipamento Solda por Refusao,0.91,0.97,0.98,0.97,123.22,131.51,0.99,0.94,2023-04-29 07:00:00
20361,Testador Circuito SMT,0.91,0.9,0.97,0.92,115.34,130.71,0.95,0.92,2023-04-29 08:00:00
